text,label
"Why does every movie have to be an ওভার-দ্য-টপ ভিজ্যুয়াল দর্শনীয় ? Give me পদার্থ over style any day. मैं चाहता हूं कि अधिक से अधिक फिल्में हमें ओवर-द-टॉप विजुअल्स से प्रभावित करने की कोशिश करने के बजाय चरित्र विकास और कथानक पर ध्यान केंद्रित करें। ই মিস টি গুড ওল্ড ডেস হোয়েন মুভিস রেলয়েড ও প্রাকটিক্যাল এফেক্টস এন্ড রিয়েল এক্টিং তো তেল বা কম্পেলিং  এটা কি শুধু আমিই বা অন্য কেউ কি চলচ্চিত্রে constant CGI এবং বিশেষ effects কিছুটা বিভ্রান্তিকর এবং য়not needed বলে মনে করে?[]==== holeevud kab bhool gaya ki philmen ek kahaanee kahane ke baare mein hotee hain, mahange vishesh prabhaav dikhaane ke lie nahin?",OFF
It's হতাশাজনক  to see quality films being overlooked in favor of বক্স অফিস. यह शर्म की बात है कि महान फिल्में कभी-कभी औसत दर्जे की ब्लॉकबस्टर्स से आगे निकल जाती हैं। জাস্ট গো ব্যাক ফ্রম আ গাইডেড হিকে - টি ভিউ বেড়ে ব্র্যাথটাকিং! আমি hope করি ফিল্ম industry আর্থিক সাফল্যের চেয়ে শৈল্পিক merit কে অগ্রাধিকার দেবে। boks ophis kee saphalata kisee philm ke mooly ka ekamaatr paimaana nahin hona chaahie.,OFF
"It's frustrating to see স্বাধীন চলচ্চিত্র and filmmakers being overlooked at major award ceremonies. स्वतंत्र फिल्म निर्माता अपने काम में अपना दिल और आत्मा झोंक देते हैं, लेकिन मुख्यधारा के उद्योग और प्रमुख पुरस्कार कार्यक्रमों द्वारा उनकी उपेक्षा की जाती है। ইট'স দিশেয়ারটেনিং তো সেই ্থাৎ মেজর অ্যাওয়ার্ড সোস অফটন প্রিওরিটিজে কমার্শিয়াল  স্বাধীন চলচ্চিত্রগুলি প্রায়শই new দৃষ্টিভঙ্গি এবং অনন্য story বলার প্রস্তাব দেয়, তবুও সেগুলি ধারাবাহিকভাবে প্রধান award show দ্বারা বাদ পড়ে। pramukh puraskaaron mein svatantr philmon aur philm nirmaataon ke lie maanyata kee kamee holeevud stoodiyo ke prabhutv ko kaayam rakhatee hai aur udyog mein vividhata ko seemit karatee hai.",OFF
"Sitting through a দীর্ঘ চলচ্চিত্রে that feels like it's never going to end is a আসল পরীক্ষা. यह निराशाजनक होता है जब किसी फिल्म की गति का अनुसरण करना या यह समझना मुश्किल हो जाता है कि क्या हो रहा है। সমেটীমেস লেস ইস মরে, এন্ড আ শরতের রুন্টিমে ক্যান মেক ফর এ বেটার ভিউইং এক্সপেরিয়েন্স. এটি একটি shameful  যখন সম্ভাবনার একটি চলচ্চিত্র খারাপ গতি এবং যunnescessary দৃশ্য দ্বারা নষ্ট হয়ে যায়। jab koee philm chalatee hai, to kahaanee aur paatron mein niveshit rahana kathin ho sakata hai.",OFF
"I wish থিয়েটারগুলি   would cut down on the সংখ্যা  of trailers before the movie starts. It feels like we're bombarded with বিজ্ঞাপন. मुझे समझ नहीं आता कि उन्हें सिनेमाघरों में विज्ञापन क्यों दिखाने पड़ रहे हैं। ऐसा नहीं है कि हम चैनल बदल सकते हैं ই ক্যান'ত স্ট্যান্ড টি লং বাইট টাইমস এন্ড কমেরসিয়ালস বিফোর টি মুভি. ইট ট্যাক্স যাওয়ায় ফ্রম টি এক্সসিটেমেন্ট অফ টি এক্সপেরিয়েন্স কেন তাদের সবসময় cinema র আগে advertisement  চালাতে হয়? আমরা pic দেখার জন্য ভালো taka দেই, বিজ্ঞাপনের জন্য নয়
 jab aap ek philm dekhane ke lie utsaahit hote hain to yah niraashaajanak hota hai, lekin phir aapako antaheen vigyaapanon aur trelaron kee tarah pahale baithana padata hai.",OFF
"I was really looking forward to this movie, but দুর্ভাগ্যবশত it didn't quite চিহ্ন হিট করেনি. यह शर्म की बात है जब कोई फिल्म प्रचार के अनुरूप नहीं रहती है और आपको निराश करती है। ই ফীল লেট্ ডাউন বি থিস মুভি. ইট হদ্ স মাচ পোটেনশিয়াল, বুট ফেলল ফ্লাট এটি disappointing যখন এত hype সহ একটি চলচ্চিত্র সরবরাহ করে না। mujhe is philm se kaaphee ummeeden theen, lekin durbhaagy se yah meree ummeedon par kharee nahin utaree.",OFF
"If you can't stay off your phone or চুপ থাকতে না পারেন during a movie, please just বাড়িতে থাকুন  instead of ruining it for everyone else. साथी दर्शकों के सदस्यों के असभ्य और विघटनकारी व्यवहार से फिल्म देखना बर्बाद हो सकता है। क्या हम सब कृपया विचार कर सकते हैं और एक साथ फिल्म का आनंद ले सकते हैं দেয়ার ফেলো মোভিগোর, প্লিজ যে মিন্ডফুল অফ ইওর বিহেভিয়ার ডুরিং আ ফিল্ম. লেট্'স অল ট্রায় তো ক্রিটে আ রেস্পেক্টফুল এন্ড এঞ্জয়েবলে আত্মসফেরে ফর এভেরিওনে কেন কিছু লোক cinema  চলাকালীন উচ্চস্বরে কথা বলা right বলে মনে করেন? এটা অন্য দর্শকদের জন্য disrespectful যারা শান্তিতে ছবিটি উপভোগ করতে এসেছেন kya ham sabhee is baat se sahamat ho sakate hain ki moovee ke dauraan apane phon ka upayog karana bilkul ashisht hai? aaie unhen door rakhen aur ek saath sinemaee anubhav ka aanand len",OFF
"I had উচ্চ প্রত্যাশা for the movie, but  দুর্ভাগ্যবশত the acting felt really lackluster मैं वास्तव में फिल्म की कमजोर पटकथा और घटिया अभिनय से निराश था। ই কোল্ডন'ত হেল্প বুট ফীল উন্ডেরওহেলমেড বি টি পারফর্মান্সেস ইন থিস সুপ্পসেদলয় একক্লাইমেদ ফিল্ম. এটি disappointing যখন একটি চলচ্চিত্রের একটি দুর্দান্ত premise থাকে কিন্তু storyবলার ক্ষেত্রে প্রদান করে না main vaastav mein is philm ka intajaar kar raha tha, lekin mujhe abhinay kaaphee sapaat aur aprabhaavee laga",OFF
"It's হতাশাজনক to see how little progress has been made in the film industry to promote বৈচিত্র্য and প্রতিনিধিত্ব . यह देखना निराशाजनक है कि फिल्म उद्योग में प्रणालीगत मुद्दों के कारण कितनी संभावित प्रतिभाओं की अनदेखी की जा रही है। 
টি ফিল্ম ইন্ডাস্ট্রি নীডস তো দ বেটার ইন প্রোমোটিং ডাইভারসিটি এন্ড ইনক্লুশন বোথ অং এন্ড অফ স্ক্রিন.
 ফিল্ম ইন্ডাস্ট্রিতে অপ্রস্তুত প্রতিভার জন্য  recognition এবং opportunity র অভাব অগ্রহণযোগ্য। philm udyog mein vividhata aur pratinidhitv kee kamee pratibhaashaalee kalaakaaron aur darshakon ke lie samaan roop se apakaar hai.",OFF
"As much as I love the convenience of স্ট্রিমিংয়ের , I really miss going to the movie theater and seeing films on বড় পর্দায় . मुझे उन दिनों की याद आती है जब फिल्मों में जाना एक विशेष घटना थी, न कि केवल कुछ ऐसा जो आप अपने सोफे पर आराम से कर सकते थे। টি ফিল্ম ইন্ডাস্ট্রি ইস চেঞ্জিং সো রেপিডলী, এন্ড ইট'স সদ্ তো থিঙ্ক ্থাৎ টি ট্রেডিশনাল মুভি থিয়েটার এক্সপেরিয়েন্স মিগত নোট্ বে অ্যারাউন্ড ফরএভার. 
অনেক প্রতিভাবান filmmaker এবংactor তাদের প্রাপ্য স্বীকৃতি পাচ্ছেন না দেখে হতাশাজনক cause তাদের চলচ্চিত্র সরাসরি স্ট্রিমিংয়ে যায়। main samajhata hoon ki streeming lokapriy kyon hai, lekin yah dekhana niraashaajanak hai ki yah samagr roop se philm udyog ko kaise prabhaavit kar raha hai",OFF
"seeing people হতাশ  as the industry continues to rely on the same group of অভিনেতা  . हॉलीवुड में नए और विविध दृष्टिकोणों की कमी से निराश महसूस करना, क्योंकि उद्योग अभी भी अभिनेताओं और निर्देशकों के एक ही समूह पर निर्भर है। ফিলিং কংফুসেদ উইথ টি লাক অফ পার্স্পেক্টিভেশ ইন হলিউড, এস টি ইন্ডাস্ট্রি কোন্তিনুএস তো রেলি অং টি সংে গ্রুপ অফ পিপল 
হলিউডে new জ্ঞানের অভাব নিয়ে অসন্তুষ্ট বোধ করছেন, কারণ শিল্প একই  type এর অভিনেতা এবং director দের উপর চলতে থাকে। holeevud mein nae cheharon kee kamee se logon ko niraash dekhakar, kyonki udyog abhee bhee abhinetaon aur nirdeshakon ke ek hee samooh par nirbhar hai.",OFF
"It's a shame that কোম্পানিগুলি are more focused on making অর্থ  than creating true art. उपभोक्ताओं के रूप में, हमें अपने द्वारा उपभोग किए जाने वाले मीडिया में बेहतर गुणवत्ता और प्रामाणिकता की मांग करनी चाहिए। ইট'স দিশেয়ারটেনিং তো সেে টি হোমোজেনিজশন অফ কালচারাল এক্সপ্রেশন ইন টি  আন্তর্জাতিক বাজারে আপিল করার pressure শিল্পের সাংস্কৃতিক প্রাসঙ্গিকতা এবং honesty কে আপস করতে পারে। mujhe ummeed hai ki krietars sabase aham cheez se zyaada kalaatmak akhandata ko tarajeeh denge.",OFF
"Not supporting independent and unique storytelling দৃষ্টিভঙ্গি crucial to promoting diversity and সৃজনশীলতা in the film industry. मुख्यधारा की हॉलीवुड फिल्मों में विविधता और प्रतिनिधित्व की कमी और उद्योग में कम प्रतिनिधित्व वाले समुदायों के लिए सीमित अवसरों से निराश ফ্রুস্ট্রেটেড উইথ টি লাক অফ  রিপ্রেসেন্টেশন ইন মেইনস্ট্রিম হলিউড ফিল্মস 
স্বাধীন film  নির্মাতাদের support করা এবং তাদের অনন্য story বলার দৃষ্টিভঙ্গি চলচ্চিত্র শিল্পে বৈচিত্র্যর জন্য অত্যন্ত গুরুত্বপূর্ণ philm udyog mein vividhata aur rachanaatmakata ko badhaava dene ke lie svatantr philm nirmaataon aur unake adviteey kahaanee kahane ke drshtikon ka samarthan karana mahatvapoorn hai.",OFF
"It's হতাশাজনক to see  Liton Das consistently খারাপ পারফরম্যান্স especially in important matches.  कोलकाता नाइट राइडर्स के लिए महत्वपूर्ण मैचों के दौरान शाकिब अल हसन और लिटन दास के निराशाजनक प्रदर्शन पर निराशा व्यक्त करते हुए। এক্সপ্রেসেসিং অনগ্রিনেস উইথ টি ডিস্যাপ্পোইন্টিং পারফরমেন্স অফ মুশফিকুর ডুরিং ইম্পরট্যান্ট ম্যাচেস ফর কলকাতা নাইট রাইডার্স. 
সাকিব আল হাসান এবং লিটন দাস england ত্র্রর হয়ে, বিশেষ করে গুরুত্বপূর্ণ match ত্র্র  ধারাবাহিকভাবে bad পারফরম্যান্স দেখাটা হতাশাজনক। shaakib al hasan aur litan daas ko kolakaata nait raidars ke lie lagaataar kharaab pradarshan karate dekhana niraashaajanak hai, visheshakar mahatvapoorn maichon mein।",OFF
"It's frustrating to সাক্ষী হওয়া the repeated failure of Shakib Al Hasan and Liton Das to form reliable partnerships, resulting in Kolkata Knight Riders'  পতন  in crucial games. शाकिब अल हसन और लिटन दास को मजबूत साझेदारी बनाने में विफल देखकर निराश, अंततः महत्वपूर्ण मैचों में कोलकाता नाइट राइडर्स के समग्र प्रदर्शन को प्रभावित किया। টি ইনকন্সিস্টেন্ট পার্টনারশীপ বেটোফেন সাকিব আল হাসান এন্ড লিটন দাস ২ বেকামিং আ মেজর কনসার্ন ফর কলকাতা নাইট রাইডার্স সাকিব আল হাসান এবং লিটন দাসের মধ্যে  inconsistent partnership কলকাতা নাইট রাইডার্সের জন্য main উদ্বেগের cause  হয়ে উঠছে, কারণ এটি গুরুত্বপূর্ণ ম্যাচে তাদের পারফরম্যান্সকে প্রভাবিত করছে।
 shaakib al hasan aur litan daas kee ek majaboot saajhedaaree sthaapit karane mein asamarthata kolakaata nait raidars ke pradarshan ko ek mahatvapoorn jhataka de rahee hai, aur unakee baar-baar viphalata ko dekhana niraashaajanak hai.",OFF
"
Shakib Al Hasan's অপ্রতিরোধ্য  bowling performance has been a major হতাশা, and his inability to take wickets in crucial situations has cost the team dearly.  एक क्रिकेट प्रशंसक के रूप में, शाकिब अल हसन को अपनी गेंदबाजी से जूझते हुए देखना और महत्वपूर्ण क्षणों में असफल होने को देखना निराशाजनक है। 
ডেসপিতে হিস্ রেপুটেশন এস এ স্কীলড অল-রাউন্ডার, সাকিব আল হাসান'স রিসেন্ট পারফর্মান্সেস উইথ টি বল হ্যাভ লেফট মাচ তো বে ডিরেড ইন ক্রিটিকাল মোমেন্টস.
 
একজন ক্রিকেট lover  হিসেবে, important  মুহুর্তে player দের তার বোলিং নিয়ে লড়াই করতে দেখা বিরক্তিকর। shaakib al hasan ka jabaradast gendabaajee pradarshan ek badee niraasha rahee hai, aur mahatvapoorn paristhitiyon mein viket lene mein unakee akshamata ne teem ko bahut mahanga pada hai.",OFF
"Feeling frustrated as Liton Das's অসামঞ্জস্যপূর্ণ  batting technique leads  impacting team performance নেতিবাচকভাবে  शाकिब अल हसन का जबरदस्त गेंदबाजी प्रदर्शन एक बड़ी निराशा रही है, और महत्वपूर्ण परिस्थितियों में विकेट लेने में उनकी अक्षमता ने टीम को बहुत महंगा पड़ा है। লিটন দাস'স রেপিটেড স্ট্রাগগলেস উইথ হিস্ ব্যাটিং টেকনিক, লিডিং তো ডিসমিসালস এটা ক্রুসিয়াল মোমেন্টস গুরুত্বপূর্ণ পরিস্থিতিতে সাকিব আল হাসানের wicket নিতে না পারা team কে অনেক মূল্য দিতে হয়েছে niraash mahasoos karana kyonki litan daas kee asangat ballebaajee takaneek mahatvapoorn kshanon mein unakee barkhaastagee kee or le jaatee hai, jisase teem ke pradarshan par nakaaraatmak prabhaav padata hai",OFF
"Feeling হতাশ and disappointed with প্রতিশ্রুতির অভাবে from some team members towards our collective success.  टीम की सफलता हासिल करने के प्रति उनके समर्पण और प्रयास की कमी से परेशान हैं। ব্র্রিয়ড বি থেইর লাক অফ ডেডিকেশন  টুওয়ার্ডস ওয়ার্কিং অং সাকসেস. 
সাফল্য অর্জনের প্রতি তাদের  dedicationর অভাবের কারণে বিচলিত Phām̐kē kāja karāra prati tādēra niṣṭhāra dbārā bismita.",OFF
"Our lack of chemistry on the field is holding us back and it's time to মোকাবেলা it. अपने कुछ साथियों के साथ ऑन-फील्ड केमिस्ट्री की कमी से निराश - यह हमारे प्रदर्शन को प्रभावित कर रहा है। টি লাক অফ কেমিস্ট্রি উইথ সারটাই টিমমেটস ইস হিন্দেরিং আওয়ার এবিলিটি তো আছিএভে আওয়ার গোলস. 
আমাদের team এর success নির্ভর করে কার্যকরভাবে একসঙ্গে work করার ক্ষমতার ওপর, এবং আমি মাঠে তা দেখছি না। jab ham ek hee prshth par nahin hote hain to yah niraashaajanak hota hai aur isake parinaamasvaroop maidaan par avasar chook jaate hain.",OFF
"As a ভক্ত, I'm deeply হতাশ  by Shakib Al Hasan's failure to live up to his potential as a seasoned all-rounder. किसी खिलाड़ी को इतने अनुभव के साथ देखना निराशाजनक है कि वह इसका फायदा नहीं उठा सके और अपना सर्वश्रेष्ठ प्रदर्शन न कर सके। সাকিব আল হাসান'স লাক অফ পারফরমেন্স ২ নোট্ অনলি ডিস্যাপ্পোইন্টিং, বুট ইট'স অল্সো লেত্তিযং টি টীম ডাউন. সাকিব আল হাসানের মতো একজন expert অলরাউন্ডারের পক্ষে দলের success এ অবদান না রাখাটা অগ্রহণযোগ্য। main shaakib al hasan ke kadam badhaane aur pradarshan karane mein viphal rahane se niraash hoon, jab yah sabase jyaada maayane rakhata hai.",OFF
"Liton Das's অসামঞ্জস্যপূর্ণ fielding is costing us runs and it's হতাশাজনক  to watch. लिटन दास जैसे क्षमता वाले खिलाड़ी को मैदान में कदम नहीं रखते देखना निराशाजनक है। উই ক্যান'ত এফোর্ড তো মিস অপর্চুনিটিজ ইন টি ফিল্ড, এন্ড লিটন দাস'স ইনকন্সিস্টেন্সি ইস ডিং জাস্ট ্থাৎ. একজন ভক্ত হিসেবে, মাঠে লিটন দাসের consistency এর অভাব দেখে disappointing  ক্যাচ মিস করতে হয়। main litan daas kee asangat kshetrarakshan se tang aa chuka hoon- ab samay aa gaya hai ki vah sudhaar kare.",OFF
"It's হতাশাজনক  to see the team lose because of their inability to চাপের পরিস্থিতি সামলাতে . हमें ऐसे खिलाड़ियों की जरूरत है जो दबाव में आकर अच्छा प्रदर्शन कर सकें और टीम इस मामले में पिछड़ रही है। টি টীম'স ইন্যাবিলিটি তো হ্যান্ডেল প্রেসার সিচুয়েশন্স ইস কস্টিং উস দেয়ারলি এন্ড ইট'স ডিসপিপিন্টিং তো সেই. চাপের পরিস্থিতিতে mental  দৃঢ়তার অভাবের কারণে আমরা game হারতে পারি না। ek samarthak ke roop mein, main dabaav vaalee paristhitiyon mein teem ke pradarshan se niraash hoon.",OFF
"Frustrated with my team's lack of focus and preparation খেলার আগে . We need to step up our game! यह देखना निराशाजनक है कि हमारी टीम खेल के दौरान आवश्यक समायोजन नहीं कर रही है। हमें केंद्रित और सतर्क रहने की जरूरत है। আওয়ার টীম নীডস তো তাকে রেসপনসিবিলিটি ফর আওয়ার লাক অফ প্রিপারেশন এন্ড ফোকাস. ওই হ্যাভ টি ট্যালেন্ট, বাট উই নিড টু পুৎ ইন টি ওয়ার্ক. খেলার পর Disapointment। আমাদের জয়ের chance  ছিল, কিন্তু game চলাকালীন আমরা প্রয়োজনীয় পরিবর্তন করিনি। yah niraashaajanak hai ki hamaaree teem khel ko gambheerata se nahin le rahee hai aur paristhitiyon ke lie taiyaar nahin ho rahee hai. hamen apane khel ko aage badhaane kee jaroorat hai.",OFF
"Tough break for Shakib Al Hasan and the team, but there's still a lot অনেক ক্রিকেট খেলা বাকি शाकिब अल हसन का शॉट चयन संदिग्ध था, लेकिन वह अभी भी टीम के सर्वश्रेष्ठ खिलाड़ियों में से एक है ইট'স ফ্রুস্ট্রেটিং তো সেই সুখ এ ট্যালেন্টেড প্লেয়ার মেক মিস্টেকেস লাইক ্থাৎ, বুট এভেরিওনে হস্ অফ ডেস সাকিব আল হাসানের suspend হওয়া দুর্ভাগ্যজনক, তবে group কে পুনরায় সংগঠিত করা and  এগিয়ে যাওয়ার দিকে মনোনিবেশ needed। itane anubhavee khilaadee ko is tarah laaparavaahee se galatiyaan karate dekhana niraashaajanak hai",OFF
Liton Das needs to work on his strike rotation and pacing his innings better. लिटन दास को स्कोरबोर्ड को आगे बढ़ते रहने के लिए संघर्ष करते देखना निराशाजनक है লিটন দাস নীডস তো যে মোর পেশেন্ট এন্ড পিক টি রাইট বালস তো এটাক লিটন দাসকে শুধু boundary মারার try না করে পার্টনারশিপ গড়ে তোলার দিকে নজর দিতে হবে lep des nids ke lie yah mere lie sabase achchha samay hai ta baalas to etaak,OFF
"""Feeling disappointed that the team's বিনিয়োগ in player development hasn't yielded better ফলাফল. उम्मीद है कि खिलाड़ियों के विकास में टीम का निवेश अंततः भुगतान करेगा নোটিসিং আ লাক অফ ইমপ্রুভমেন্ট ডেসপিতে টি টীম'স ইনভেস্টমেন্ট ইন প্লেয়ার ডেভেলপমেন্ট 
তাদের উন্নয়নে দলের invesment এর পর playerরা আরও অগ্রগতি দেখাবে এই কামনা করছি yah dekhate hue ki khilaadiyon ke vikaas mein teem ka nivesh bhugataan nahin kar raha hai",OFF
"It's been কঠিন to see Shakib Al Hasan struggle lately, but we know he's a প্রতিভাবান player and we're rooting for him to bounce back soon.  शाकिब अल हसन के हाल में कुछ उतार-चढ़ाव आए हैं, लेकिन हमें अब भी उन सभी पर गर्व है, जो उसने अपने करियर में हासिल किए हैं। বহিলে ইট'স ডিসপিপিন্টিং তো সেই সাকিব আল হাসান'স রিসেন্ট পারফর্মান্সেস, ইট'স ইম্পরট্যান্ট তো রিমেম্বার ্থাৎ এভরি প্লেয়ার গেস থ্রু স্লুম্পস সাকিব আল হাসান দলের একজন important  খেলোয়াড়, এবং আমরা hope  করি তিনি শীঘ্রই আবার তার form খুঁজে পাবেন। shaakib al hasan ke haal ke sangharshon ke baavajood, ham jaanate hain ki vah avishvasaneey pradarshan karane mein saksham hain aur ham unaka samarthan karana jaaree rakhenge.",OFF
"I'm frustrated by Liton Das's অসামঞ্জস্যপূর্ণ পারফরম্যান্সে in cricket due to his struggles with adapting to বিভিন্ন পিচ কন্ডিশন  and প্রতিপক্ষের. He has so much potential, but it's হতাশাজনক to see him not living up to it consistently मैं लिटन दास के पिच की विभिन्न परिस्थितियों और विरोधियों के साथ संघर्ष के कारण क्रिकेट में असंगत प्रदर्शन से निराश हूं। उसके पास काफी क्षमता है, लेकिन उसे लगातार उस पर खरा नहीं उतरते देखना निराशाजनक है প্লায়ার্স ইনকন্সিস্টেন্ট পারফর্মান্সেস ইন ক্রিকেট ডুয়ো তো হিস্ স্ট্রাগগলেস উইথ এডাপটিং তো ডিফারেন্ট পিচ কন্ডিশনস . ক্রিকেটে  player অসামঞ্জস্যপূর্ণ পারফরম্যান্সে আমি disappoint হয়েছি কারণ বিভিন্ন পিচ কন্ডিশন এবং প্রতিপক্ষের সাথে মানিয়ে নিতে তার struggle  এর কারণে। 
 aasiph ka kriket mein pradarshan vibhinn pich sthitiyon ke saath saamanjasy bithaane ke unake sangharsh ke kaaran hua",OFF
"আজ হাম এক লোকাল বাজার পার জা রহে হে
 স্থানীয় কৃষকের বাজারে  beautiful আবহাওয়া  enjoy করছেন! Supporting স্থানীয় businesses and শিল্পীদের at the outdoor concert today. आज सामुदायिक कार्यक्रम में सभी अद्भुत विक्रेताओं के लिए बहुत आभारी हूं। ei dhoroner event a somprodaer onuvuti valobasha",NOT
"আজ সবই পারোসিয়া মিলকে আস পাস সব সাফ সুতরো কর রহে হে
 আজকে আমাদের পাড়াকে beautiful করার প্রচেষ্টার part হতে পেরে গর্বিত। Making a পার্থক্য one step at a time with the neighborhood পরিচ্ছন্নতার project. यह आश्चर्यजनक है कि एक छोटा सा टीम वर्क हमारे समुदाय के लिए क्या कर सकता है। aj amader ashepashe phiriye dear sujuger jonno kritoggo bodh korchi",NOT
"মে অর মেরি পাপা একসাথ চেষ্টা চেস খেল রাহা হু

 একটি good বন্ধুর সাথে chess খেলার একটি উত্তেজক খেলা enjoy করা। Loving the মানসিক চ্যালেঞ্জ of playing strategy games with a companion. शतरंज का एक दोस्ताना खेल एक आरामदेह दोपहर बिताने का सही तरीका है। kousholer ghonisto khelar romancher moto kisue nei",NOT
"এক এক সাত ব্যাটকে হাম প্রকৃতি কি এক ডকুমেন্টরি দেখ রাহা হি

 আমাদের  planets ecosystem অত্যাশ্চর্য সৌন্দর্য দেখে বিস্মিত! 
So grateful for the সৌন্দর্য and বৈচিত্র্যের of our planet's ecosystems. पौधों और जानवरों के अपने वातावरण के अनुकूल होने के अनूठे तरीकों को देखना अविश्वसनीय है। tai ei totthochitrer maddhome prokritir bissoy shomporke janar sujoger jonno kritoggo",NOT
"আজ ঘরকে সবই কে লিয়ে ম্যায় খানা বানা রাহি হু
 প্রিয়জনদের সাথে home cook করা একটি সুস্বাদু খাবার  divide করা জীবনের easy  আনন্দগুলির মধ্যে একটি। So grateful for the সুযোগ to share good খাবার and good সঙ্গ  with those I love. परिवार और दोस्तों के साथ घर के बने खाने की गर्माहट और आराम जैसा कुछ नहीं है। valo khabar ebong valo companir proshongsha kore emon lokeder dara poribeshthito hoye dhonno bodh korte",NOT
"আজ হাম দূর্গা পূজা কি মেলেপে গেছে
 
এই festival এ বিভিন্ন সংস্কৃতি সম্পর্কে experience ও শেখার সুযোগের জন্য তাই কৃতজ্ঞ! It's amazing to see so many people একত্রিত হওয়া to celebrate diversity and বহুসংস্কৃতি. विभिन्न परंपराओं और रीति-रिवाजों के बारे में सीखना हमारे क्षितिज और दृष्टिकोणों का विस्तार करने का एक सुंदर तरीका है। ei utshobe protinidhitto kora bivinno shonskriti ebong  oitijjo dara onupranito",NOT
"আজ হামনে মহাত্মা গান্ধী কি বায়োগ্রাফি পরিধি
 
সবেমাত্র একজন ঐতিহাসিক figure  এর একটি আশ্চর্যজনক biography  পড়া শেষ করেছি যিনি মহানতা অর্জনের জন্য অবিশ্বাস্য odds  অতিক্রম করেছেন। Reading about the জীবন এবং সংগ্রাম of those who came before us is a powerful way to gain perspective and inspiration. उस ऐतिहासिक शख्सियत की अविश्वसनीय उपलब्धियों से प्रेरित और प्रेरित महसूस कर रहा हूं, जिनकी जीवनी मैंने अभी-अभी पढ़ी है। amader age jara beche asen tader oviggota o gean theke shekhar onk kisu ase ",NOT
"দুসরে ভাসাউকো শিক্ষার হাম আপনা চান পেহচান বানানা যাতে হে
 একটি new ভাষা শেখার এবং বিভিন্ন পটভূমির personsদের সাথে সংযোগ স্থাপনের যাত্রা শুরু করতে পেরে খুব excited! Learning a new ভাষা is a powerful way to break down বাধাগুলি and foster greater understanding and empathy. दूसरों के साथ उनकी मूल भाषा में संवाद करने और गहरे स्तर पर जुड़ने में सक्षम होने के बारे में वास्तव में कुछ खास है। ekti notun vasha shekhar ebong sara bissher manusher sathe sonjog korar sujoger jonno tai kritoggo.",NOT
"খেল কুদ কি লিয়ে হাম এক্সপোর্টস লিগ পর ইয়োগ কারনাচাতে হে
 আমাকে অনুপ্রাণিত এবং সক্রিয় রাখার জন্য একটি group  ব্যায়াম ক্লাস বা sports  লিগের শক্তি এবং বন্ধুত্বের মতো কিছুই নেই! So grateful for the সুযোগ to stay active and অংশগ্রহণ করা in a group exercise class or sports league. व्यायाम और सामाजिक संबंध दोनों हमारे शारीरिक और मानसिक स्वास्थ्य के लिए बहुत महत्वपूर्ण हैं, और समूह वर्ग और खेल लीग दोनों प्रदान करते हैं! amar beam classer sathe ekti durdanto workouter pore utsahito o onupranito  bodh kortesi.",NOT
"হাম রাস্তে পে রেহেহে কুত্তো কে লিয়ে এক সংগঠন তৈয়ার করে
 প্রয়োজনে প্রাণীদের সাথে time কাটানো এবং তাদের প্রেমময় house খুঁজে পেতে সাহায্য করা আমার life এর সবচেয়ে পরিপূর্ণ অভিজ্ঞতার মধ্যে একটি! Volunteering at a স্থানীয় animal shelter or উদ্ধার সংস্থায়  shown me the power of compassion and community. स्थानीय आश्रय या बचाव संगठन में स्वेच्छा से जानवरों के जीवन में सकारात्मक प्रभाव डालने के अवसर के लिए बहुत आभारी हूं। protiti prani ekti premmoy bari prappo ebong ekti stanio ashroy ebong uddhar shonsthay secchasebok kora ekti upay ja amar ekti ghotte sahajjo korte pare ",NOT
"অফিস কি সেভি দোস্তো কে লিয়ে হামনে খুকিস তাইয়ার কিয়া হে
 সহকর্মী বা প্রতিবেশীদের সাথে home made  খাবার ভাগ করে নেওয়ার মতো happiness  কিছুই নেই! Baking cookies or ট্রিটস is a great way to spread দয়া and উল্লাসto those around us. घर का बना व्यवहार हमेशा एक हिट होता है, और लोगों के चेहरे पर मुस्कान लाने के लिए यह मजेदार है। bake kora ebong onnoder sathe treat sear kora karo dinke ujjol korar ekti sohoj upay  ",NOT
"ক্লাসেস ইতনা বোরিং হে কি হাম ব্যাটে ব্যাঠে পট কাস্ট শুনে
 একটি উন্নত podcast  বা audiobook  শোনা একটি জাগতিক যাতায়াতকে personগত বৃদ্ধি এবং অনুপ্রেরণার সুযোগে রূপান্তরিত করতে পারে। There's nothing quite like starting the day with an অনুপ্রেরণামূলক পডকাস্ট  or audiobook to set a ইতিবাচক tone for the rest of the day. सही पॉडकास्ट या ऑडियोबुक कुछ नया सीखने और हमारे क्षितिज का विस्तार करने का एक शानदार तरीका हो सकता है, यहां तक कि दैनिक यात्रा के दौरान भी। ekti chinta prorochonamullok  ba audiobook shona amader k ekti notun drishtyvongi dey",NOT
